GEOID,county,state,state_abbr,ALAND,year,scenario,scenario_label,data_type,observed_temp_2025_f,observed_temp_2025_c,projected_temp_c,temp_change_from_2025_c,rank_within_scenario
05141,Van Buren,Arkansas,AR,1837779987,2036,ssp585,High emissions (SSP585),projected,60.39166666666666,15.773148148148143,14.458857536315918,-1.3142906118322255,1730
05143,Washington,Arkansas,AR,2438377043,2036,ssp126,Low emissions (SSP126),projected,59.916666666666664,15.509259259259258,13.337791442871094,-2.171467816388164,2239
05143,Washington,Arkansas,AR,2438377043,2036,ssp245,Medium emissions (SSP245),projected,59.916666666666664,15.509259259259258,15.041844367980957,-0.4674148912783007,1168
05143,Washington,Arkansas,AR,2438377043,2036,ssp585,High emissions (SSP585),projected,59.916666666666664,15.509259259259258,13.60101318359375,-1.9082460756655077,2336
05145,White,Arkansas,AR,2677959079,2036,ssp126,Low emissions (SSP126),projected,62.550000000000004,16.972222222222225,14.173080444335938,-2.7991417778862875,2814
05145,White,Arkansas,AR,2677959079,2036,ssp245,Medium emissions (SSP245),projected,62.550000000000004,16.972222222222225,15.060505867004395,-1.9117163552178305,2406
05145,White,Arkansas,AR,2677959079,2036,ssp585,High emissions (SSP585),projected,62.550000000000004,16.972222222222225,14.744702339172363,-2.2275198830498617,2583
05147,Woodruff,Arkansas,AR,1517662707,2036,ssp126,Low emissions (SSP126),projected,62.65833333333333,17.032407407407405,14.35394287109375,-2.6784645363136548,2740
05147,Woodruff,Arkansas,AR,1517662707,2036,ssp245,Medium emissions (SSP245),projected,62.65833333333333,17.032407407407405,14.858593940734863,-2.1738134666725415,2631
05147,Woodruff,Arkansas,AR,1517662707,2036,ssp585,High emissions (SSP585),projected,62.65833333333333,17.032407407407405,14.91620922088623,-2.1161981865211743,2501
05149,Yell,Arkansas,AR,2409688595,2036,ssp126,Low emissions (SSP126),projected,62.64166666666668,17.023148148148156,13.763592720031738,-3.2595554281164176,2984
05149,Yell,Arkansas,AR,2409688595,2036,ssp245,Medium emissions (SSP245),projected,62.64166666666668,17.023148148148156,15.216069221496582,-1.8070789266515739,2311
05149,Yell,Arkansas,AR,2409688595,2036,ssp585,High emissions (SSP585),projected,62.64166666666668,17.023148148148156,14.458857536315918,-2.564290611832238,2757
06001,Alameda,California,CA,1910010500,2036,ssp126,Low emissions (SSP126),projected,59.949999999999996,15.527777777777775,15.344390869140625,-0.18338690863715001,359
06001,Alameda,California,CA,1910010500,2036,ssp245,Medium emissions (SSP245),projected,59.949999999999996,15.527777777777775,15.265113830566406,-0.26266394721136876,1008
06001,Alameda,California,CA,1910010500,2036,ssp585,High emissions (SSP585),projected,59.949999999999996,15.527777777777775,14.482258796691895,-1.0455189810858805,1443
06003,Alpine,California,CA,1912292607,2036,ssp126,Low emissions (SSP126),projected,45.9,7.722222222222222,7.074333190917969,-0.6478890313042536,639
06003,Alpine,California,CA,1912292607,2036,ssp245,Medium emissions (SSP245),projected,45.9,7.722222222222222,7.133425235748291,-0.5887969864739313,1268
